"MEASURE","Measure","MONTH_OCCURENCE","Month of occurence","ASGS_2011","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"1","Births","4","April","8","Australian Capital Territory","A","Annual","2014","2014",442,,
"1","Births","4","April","8","Australian Capital Territory","A","Annual","2015","2015",435,,
"1","Births","4","April","8","Australian Capital Territory","A","Annual","2016","2016",482,,
"1","Births","4","April","8","Australian Capital Territory","A","Annual","2017","2017",429,,
"1","Births","4","April","8","Australian Capital Territory","A","Annual","2018","2018",402,,
"1","Births","4","April","8","Australian Capital Territory","A","Annual","2019","2019",446,,
"1","Births","5","May","4","South Australia","A","Annual","1975","1975",1631,,
"1","Births","5","May","4","South Australia","A","Annual","1976","1976",1651,,
"1","Births","5","May","4","South Australia","A","Annual","1977","1977",1756,,
"1","Births","5","May","4","South Australia","A","Annual","1978","1978",1550,,
"1","Births","5","May","4","South Australia","A","Annual","1979","1979",1637,,
"1","Births","5","May","4","South Australia","A","Annual","1980","1980",1614,,
"1","Births","5","May","4","South Australia","A","Annual","1981","1981",1689,,
"1","Births","5","May","4","South Australia","A","Annual","1982","1982",1618,,
"1","Births","5","May","4","South Australia","A","Annual","1983","1983",1676,,
"1","Births","5","May","4","South Australia","A","Annual","1984","1984",1699,,
"1","Births","5","May","4","South Australia","A","Annual","1985","1985",1769,,
"1","Births","5","May","4","South Australia","A","Annual","1986","1986",1668,,
"1","Births","5","May","4","South Australia","A","Annual","1987","1987",1592,,
"1","Births","5","May","4","South Australia","A","Annual","1988","1988",1651,,
"1","Births","5","May","4","South Australia","A","Annual","1989","1989",1663,,
"1","Births","5","May","4","South Australia","A","Annual","1990","1990",1666,,
"1","Births","5","May","4","South Australia","A","Annual","1991","1991",1640,,
"1","Births","5","May","4","South Australia","A","Annual","1992","1992",1688,,
"1","Births","5","May","4","South Australia","A","Annual","1993","1993",1668,,
"1","Births","5","May","4","South Australia","A","Annual","1994","1994",1595,,
"1","Births","5","May","4","South Australia","A","Annual","1995","1995",1681,,
"1","Births","5","May","4","South Australia","A","Annual","1996","1996",1627,,
"1","Births","5","May","4","South Australia","A","Annual","1997","1997",1607,,
"1","Births","5","May","4","South Australia","A","Annual","1998","1998",1576,,
"1","Births","5","May","4","South Australia","A","Annual","1999","1999",1559,,
"1","Births","5","May","4","South Australia","A","Annual","2000","2000",1502,,
"1","Births","5","May","4","South Australia","A","Annual","2001","2001",1482,,
"1","Births","5","May","4","South Australia","A","Annual","2002","2002",1433,,
"1","Births","5","May","4","South Australia","A","Annual","2003","2003",1485,,
"1","Births","5","May","4","South Australia","A","Annual","2004","2004",1444,,
"1","Births","5","May","4","South Australia","A","Annual","2005","2005",1461,,
"1","Births","5","May","4","South Australia","A","Annual","2006","2006",1533,,
"1","Births","5","May","4","South Australia","A","Annual","2007","2007",1597,,
"1","Births","5","May","4","South Australia","A","Annual","2008","2008",1692,,
"1","Births","5","May","4","South Australia","A","Annual","2009","2009",1565,,
"1","Births","5","May","4","South Australia","A","Annual","2010","2010",1728,,
"1","Births","5","May","4","South Australia","A","Annual","2011","2011",1700,,
"1","Births","5","May","4","South Australia","A","Annual","2012","2012",1735,,
"1","Births","5","May","4","South Australia","A","Annual","2013","2013",1747,,
"1","Births","5","May","4","South Australia","A","Annual","2014","2014",1693,,
"1","Births","5","May","4","South Australia","A","Annual","2015","2015",1614,,
"1","Births","5","May","4","South Australia","A","Annual","2016","2016",1613,,
"1","Births","5","May","4","South Australia","A","Annual","2017","2017",1585,,
"1","Births","5","May","4","South Australia","A","Annual","2018","2018",1496,,
"1","Births","5","May","4","South Australia","A","Annual","2019","2019",1536,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1975","1975",366,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1976","1976",375,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1977","1977",368,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1978","1978",364,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1979","1979",362,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1980","1980",320,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1981","1981",343,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1982","1982",388,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1983","1983",329,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1984","1984",308,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1985","1985",324,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1986","1986",376,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1987","1987",325,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1988","1988",363,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1989","1989",358,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1990","1990",369,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1991","1991",381,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1992","1992",365,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1993","1993",414,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1994","1994",347,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1995","1995",364,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1996","1996",364,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1997","1997",339,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1998","1998",334,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","1999","1999",296,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2000","2000",304,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2001","2001",326,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2002","2002",322,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2003","2003",348,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2004","2004",328,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2005","2005",366,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2006","2006",357,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2007","2007",378,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2008","2008",421,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2009","2009",432,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2010","2010",407,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2011","2011",444,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2012","2012",462,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2013","2013",453,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2014","2014",488,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2015","2015",489,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2016","2016",453,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2017","2017",390,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2018","2018",447,,
"1","Births","12","December","8","Australian Capital Territory","A","Annual","2019","2019",153,,
"1","Births","10","October","1","New South Wales","A","Annual","1975","1975",6709,,
"1","Births","10","October","1","New South Wales","A","Annual","1976","1976",6484,,
"1","Births","10","October","1","New South Wales","A","Annual","1977","1977",6572,,
"1","Births","10","October","1","New South Wales","A","Annual","1978","1978",6379,,
"1","Births","10","October","1","New South Wales","A","Annual","1979","1979",6337,,
"1","Births","10","October","1","New South Wales","A","Annual","1980","1980",6752,,
"1","Births","10","October","1","New South Wales","A","Annual","1981","1981",6888,,
"1","Births","10","October","1","New South Wales","A","Annual","1982","1982",6928,,
"1","Births","10","October","1","New South Wales","A","Annual","1983","1983",7001,,
"1","Births","10","October","1","New South Wales","A","Annual","1984","1984",7215,,
"1","Births","10","October","1","New South Wales","A","Annual","1985","1985",7508,,
"1","Births","10","October","1","New South Wales","A","Annual","1986","1986",7449,,
"1","Births","10","October","1","New South Wales","A","Annual","1987","1987",7096,,
"1","Births","10","October","1","New South Wales","A","Annual","1988","1988",7504,,
"1","Births","10","October","1","New South Wales","A","Annual","1989","1989",7770,,
"1","Births","10","October","1","New South Wales","A","Annual","1990","1990",7913,,
"1","Births","10","October","1","New South Wales","A","Annual","1991","1991",7625,,
"1","Births","10","October","1","New South Wales","A","Annual","1992","1992",7880,,
"1","Births","10","October","1","New South Wales","A","Annual","1993","1993",7556,,
"1","Births","10","October","1","New South Wales","A","Annual","1994","1994",7608,,
"1","Births","10","October","1","New South Wales","A","Annual","1995","1995",7490,,
"1","Births","10","October","1","New South Wales","A","Annual","1996","1996",7785,,
"1","Births","10","October","1","New South Wales","A","Annual","1997","1997",7892,,
"1","Births","10","October","1","New South Wales","A","Annual","1998","1998",7523,,
"1","Births","10","October","1","New South Wales","A","Annual","1999","1999",7271,,
"1","Births","10","October","1","New South Wales","A","Annual","2000","2000",7696,,
"1","Births","10","October","1","New South Wales","A","Annual","2001","2001",7458,,
"1","Births","10","October","1","New South Wales","A","Annual","2002","2002",7719,,
"1","Births","10","October","1","New South Wales","A","Annual","2003","2003",7719,,
"1","Births","10","October","1","New South Wales","A","Annual","2004","2004",7266,,
"1","Births","10","October","1","New South Wales","A","Annual","2005","2005",7856,,
"1","Births","10","October","1","New South Wales","A","Annual","2006","2006",8168,,
"1","Births","10","October","1","New South Wales","A","Annual","2007","2007",8339,,
"1","Births","10","October","1","New South Wales","A","Annual","2008","2008",8464,,
"1","Births","10","October","1","New South Wales","A","Annual","2009","2009",8377,,
"1","Births","10","October","1","New South Wales","A","Annual","2010","2010",8094,,
"1","Births","10","October","1","New South Wales","A","Annual","2011","2011",8076,,
"1","Births","10","October","1","New South Wales","A","Annual","2012","2012",8693,,
